college_id,university_id,college_name,university_name,college_type,state,district
C-43788,U-0256,"Wadihuda Institute of Research and Advanced Studies, Vilayancode, Kannur","Kannur University, Kannur",Affiliated College,Kerala,Kannur
C-43812,U-0256,W.M.O Imam Gazzali Arts & Science College,"Kannur University, Kannur",Affiliated College,Kerala,Wayanad
C-43846,U-0256,"Zainab Memorial B Ed. Centre, Cherkala North, Chengala (P.O), Kasaragod","Kannur University, Kannur",Affiliated College,Kerala,Kasaragod
C-13493,U-0625,"Govt Samskrita College, Melukote",Karnataka Sanskrit University,Affiliated College,Karnataka,Mandya
C-47781,U-0625,KALPATARU SAMSKRIT COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Tumkur
C-13487,U-0625,"Maharaja Samskrita College, Mysore",Karnataka Sanskrit University,Constituent / University College,Karnataka,Mysore
C-47779,U-0625,NIRVANASWAMY SAMSKRIT COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Ramanagara
C-45255,U-0625,"SRI ADHICUNCHANAGIRI SANSKRIT COLLEGE, HASSAN",Karnataka Sanskrit University,Affiliated College,Karnataka,Hassan
C-13497,U-0625,"Sri Chamarajendra Samskrita College, Bangalore",Karnataka Sanskrit University,Constituent / University College,Karnataka,Bangalore
C-48322,U-0625,"SRI CHANNAMALLIKARJUNA SANSKRIT COLLEGE, DAVANAGERE",Karnataka Sanskrit University,Affiliated College,Karnataka,Davanagere
C-13500,U-0625,"Sri C L Y Samskrita College, Dharwad",Karnataka Sanskrit University,Affiliated College,Karnataka,Dharwad
C-13499,U-0625,"Sri Gajanana Samskrita College, Sudi",Karnataka Sanskrit University,Affiliated College,Karnataka,Gadag
C-47778,U-0625,SRI GURUSARVABHOUMA VEDA SAMSKRIT COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Raichur
C-47780,U-0625,SRI JAGADGURU GURU GURUBASAVESHWARA SAMSKRIT COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Shimoga
C-47776,U-0625,SRI JAGADGURU RENUKACHARYA SAMSKRIT VEDAÂ COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Chikmagalur
C-13498,U-0625,"Sri Kalabhairaveshwara Samskrita Vedagama College, Aadichunchanagiri",Karnataka Sanskrit University,Affiliated College,Karnataka,Mandya
C-13490,U-0625,"Sri Lakshminarasimha Samskrita College, Jamkhandi",Karnataka Sanskrit University,Affiliated College,Karnataka,Bagalkot
C-47774,U-0625,SRI MAHALINGESHWARA SAMSKRIT COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Bangalore Rural
C-13486,U-0625,"Sri Malemahadeshwara Samskrita College, Kollegal",Karnataka Sanskrit University,Affiliated College,Karnataka,Chamarajanagar
C-13496,U-0625,"Srimanmadhwa Sidhhanta Prabodhini Samskrita College, Udupi",Karnataka Sanskrit University,Affiliated College,Karnataka,Udupi
C-13495,U-0625,"Sri Medha Dakshinamurthy Vedabhavana Samskrita College, Gokarna",Karnataka Sanskrit University,Affiliated College,Karnataka,Uttara Kannada
C-45256,U-0625,"SRI PHIRANGISWAMY SAMSKRIT COLLEGE, TUMKUR",Karnataka Sanskrit University,Affiliated College,Karnataka,Tumkur
C-13489,U-0625,"Sri Poornaprajna Vidyapeetha Samskrita College, Bangalore",Karnataka Sanskrit University,Affiliated College,Karnataka,Bangalore
C-13492,U-0625,"Sri Raghavendra Bharati Saveda Samskrita College, Honnavar",Karnataka Sanskrit University,Affiliated College,Karnataka,Uttara Kannada
C-13488,U-0625,"Sri Rajarajeshwari Samskrita College, Sirsi",Karnataka Sanskrit University,Affiliated College,Karnataka,Uttara Kannada
C-47775,U-0625,SRI RUDRESHWARA SAMSKRIT COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Bangalore Rural
C-45254,U-0625,"SRI SADGURU KABHIRANANDHA SANSKRIT COLLEGE, CHITRADURGA",Karnataka Sanskrit University,Affiliated College,Karnataka,Chitradurga
C-47777,U-0625,SRI SHANKAR VILASA SAMSKRIT COLLEGE,Karnataka Sanskrit University,Affiliated College,Karnataka,Mysore
C-45253,U-0625,"SRI SHIVAYOGISHWARA SAMSKRIT COLLEGE, BELGAUM",Karnataka Sanskrit University,Affiliated College,Karnataka,Belgaum
C-13501,U-0625,"Sri Shrimata Samskrita College, Yellapur",Karnataka Sanskrit University,Affiliated College,Karnataka,Uttara Kannada
C-13494,U-0625,"Sri Siddhalingeshwara Veda Samskrita College, Sidhhaganga",Karnataka Sanskrit University,Affiliated College,Karnataka,Tumkur
C-45252,U-0625,"VEDA VIJNANA SHODHAÂ  SAMSTHANAM, BANGALORE",Karnataka Sanskrit University,Affiliated College,Karnataka,Bangalore
C-9786,U-0227,"Al-Ameen College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9822,U-0227,"Anjuman Law College, Bijapur","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bijapur
C-9779,U-0227,"Arunodaya Institute of Legal Studies, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9869,U-0227,"Babu Jagajeevanram Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9832,U-0227,"Bangalore Institute of Legal Studies, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9783,U-0227,"Basavshree College of Law, Kolar","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Kolar
C-9816,U-0227,"B.E.S. College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9790,U-0227,"Bishop Cotton Women Christian Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9802,U-0227,"B.L.D.E. Association Law College, Jamkhandi.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bagalkot
C-9849,U-0227,"B.M.S. College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9847,U-0227,"B.V. Bellad Law College, Belgaum.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Belgaum
C-9801,U-0227,"C.B.R. Law College, Shimoga","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Shimoga
C-9823,U-0227,"CMR Law School, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9858,U-0227,"D.B.H. P.S. Law College, Koppal","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Koppal
C-9855,U-0227,"Dr.B.R. Ambedkar Law College, Bangalore.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9844,U-0227,"Dr. Rammanohar Lohia College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9837,U-0227,"G.K. Law College, Hubli.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Dharwad
C-9807,U-0227,"Government Law College, Hassan","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Hassan
C-9835,U-0227,"Government Law College, Holenarasipura","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Hassan
C-9854,U-0227,"Government Law College, Kolar","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Kolar
C-9817,U-0227,"Government Law College, Ramanagar.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Ramanagara
C-9840,U-0227,"Havanur College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9863,U-0227,"Hurakadali Ajja Law College, Dharwad.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Dharwad
C-9809,U-0227,"H.V. Koujalagi Law College, Bailhongal","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Belgaum
C-9852,U-0227,"Indira Priyadarshini College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9862,U-0227,"Jawahar Law College, Yadagiri.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Gulbarga
C-9791,U-0227,"J.N.R. Ladda Law College, Sedam","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Gulbarga
C-9824,U-0227,"J.S.S. Law College, Hubli.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Dharwad
C-9787,U-0227,"J.S.S. Law College, Mysore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Mysore
C-9781,U-0227,"Karnataka Law College, Gulbarga.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Gulbarga
C-9861,U-0227,"Kempegowda College of Law, Chikaballapur.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Chikkaballapura
C-9866,U-0227,"K.L.E. Society Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9795,U-0227,"K.L.E. Society Law College, Chikodi","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Belgaum
C-9778,U-0227,"K.N. Nagegowda College of Law, Malavalli","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Mandya
C-9805,U-0227,"K.P.E.S. G.M. Patil Law College, Dharwad.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Dharwad
C-9813,U-0227,KSLU the School of Law,"Karnataka State Law University, Hubli",Constituent / University College,Karnataka,Dharwad
C-9800,U-0227,"Kurunji Venkatramana Gowda Law College, Sullia","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Dakshina Kannada
C-9827,U-0227,"Mahadevappa Gadgi Law College, Bidar","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bidar
C-9865,U-0227,"Mahatma Gandhiji Law College, Sankeshwar","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Belgaum
C-9821,U-0227,"M.E.S. Law College, Sirsi","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Uttara Kannada
C-9850,U-0227,"M.H. College of Law, Ramanagar.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Ramanagara
C-9836,U-0227,"M. Krishana Law College, Hassan","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Hassan
C-9826,U-0227,"M.K. Sreenivasa Shetty Law College, Chikmagalore.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Chikmagalur
C-9785,U-0227,"M.S. Ramaiah College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9842,U-0227,"Panchami College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9818,U-0227,"P.E.S. Law College, Mandya.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Mandya
C-9775,U-0227,"Raja Lakhamgouda Law College, Belgaum","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Belgaum
C-9830,U-0227,"Rajiv Gandhi College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9796,U-0227,"R.K. Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9845,U-0227,"R.L. Law College, Davangere","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Davanagere
C-9833,U-0227,"R.T.E.S Law College, Ranebennur","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Haveri
C-9851,U-0227,"R.V. Bidap Law College, Bidar","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bidar
C-9859,U-0227,"Sagar Gangotri Law College, Sagar","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Shimoga
C-9841,U-0227,"S.A. Manvi Law College, Gadag.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Gadag
C-9867,U-0227,"Sarswati Law College, Chitraduraga","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Chitradurga
C-9788,U-0227,"Sarvodaya Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9815,U-0227,"S.B.R.R. Mahajan Law College, Mysore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Mysore
C-9811,U-0227,"S.C. Nandimath Law College, Bagalkot","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bagalkot
C-9804,U-0227,"S.D.M. Law College, Mangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Dakshina Kannada
C-9831,U-0227,"Seshadripuram Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9825,U-0227,"Seth Chunilal Amarchand Bohra Law College, Raichur","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Raichur
C-9799,U-0227,"Seth Shankarlal Lahoti Law College, Gulbarga","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Gulbarga
C-9829,U-0227,"Sharadha Vilas Law College, Mysore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Mysore
C-9860,U-0227,"Shri Balaji College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9776,U-0227,"Shri Jagadguru Renukacharya College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9784,U-0227,"Shri Kengal Hanumanthaiya Law College, K.G.F.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Kolar
C-9798,U-0227,"Shri. Laxmanrao Jarkihole Law College, Gokak.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Belgaum
C-9856,U-0227,"Siddheshwar Law College, Bijapur.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bijapur
C-9839,U-0227,"Sidhartha Law College, Gulbarga.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Gulbarga
C-9810,U-0227,"S.J.M. Law College, Chitraduraga","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Chitradurga
C-9838,U-0227,"Smt. Basamma Gurulingappa Law College, Lingsugur","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Raichur
C-9777,U-0227,"Smt. Indira Law College, Basavakalyana","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bidar
C-9797,U-0227,"Sree Krishna Institute of Law, Tumkur","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Tumkur
C-9803,U-0227,"Teachers Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9857,U-0227,"The Oxford College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9792,U-0227,"Vaikunta Baliga College of Law, Udupi.","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Udupi
C-9808,U-0227,"Vidyavardhaka Law College, Mysore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Mysore
C-9828,U-0227,"Vidyodaya Law College, Tumkur","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Tumkur
C-9806,U-0227,"Vishveswarapura Law College, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9780,U-0227,"Vivekananda College of Law, Bangalore","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bangalore
C-9820,U-0227,"Vivekananda Law College, Puttur","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Dakshina Kannada
C-9846,U-0227,"Vunki Sannarudrappa Law College, Bellary","Karnataka State Law University, Hubli",Affiliated College,Karnataka,Bellary
C-8674,U-0229,"Akkamahadevi Arts & Commerce College for Women, Basavakalyan-585 327","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bidar
C-8652,U-0229,"Akkamahadevi Arts & Science College for Women, Bagalkot","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bagalkot
C-8639,U-0229,Akkamahadevi Mahila Mahavidyalay BIDAR,"Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bidar
C-8667,U-0229,"Al Aziz welfare charitable trust's AIM College of Education for Women ,Bidar","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bidar
C-47783,U-0229,"ALLAM IQBAL EDUCATION SOCIETYs SHAHEEN DEGREE COLLEGE FOR WOMEN, BIDAR","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bidar
C-8645,U-0229,"Anjuman Arts College for Women Koulpet, Hubli-580 020","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Dharwad
C-8685,U-0229,"Anjuman Degree College for Women, Shamshuddin Circle Near Hotel cola paradise Bhatkal-581320","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Haveri
C-8637,U-0229,"Anjuman-E-Islam committee's Anjuman Degree College for Women,Muddebihal- 586212","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bijapur
C-8707,U-0229,B.A.J.S.S. Arts & Commerce College for Women Ranebennur-581 115,"Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Haveri
C-8676,U-0229,B.E.S Education College for Women BIDAR,"Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bidar
C-8688,U-0229,"Bhagwan Sri Satya Sai Institute of Home Science for Women Saptapur, Dharwad-580 001","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Dharwad
C-8660,U-0229,Bi Bi Raza Degree College for Women Gulbarga,"Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Gulbarga
C-8699,U-0229,BLDE's Arts & Commerce college for women Bijapur-586101,"Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Bijapur
C-8662,U-0229,Chand Bi Bi Education Women's College Gulbarga,"Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Gulbarga
C-8694,U-0229,"Consortium of minorities associations CMA Arts and Commerce Degree college for womenC.M.A Career Management Academy, M.G Tower, IInd Floor, Khade Bazar, Belgaum- 590 001","Karnataka State Women University, Bijapur",Affiliated College,Karnataka,Belgaum
